,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
71,0,0.66692258,0.5716791,0.51106698,0.46945779,0.42863856,0.45069973,0.67558759,0.69112943,0.65260164,0.55691549,0.32877522,0.6222679,0.48514689,0.5955608,0.5053949,0.55587743,0.44226087,0.65203606,0.81783223,0.54147028,0.70352523,0.58036764,0.5246888,0.71693053,0.61341915,0.95071011,0.61866683,0.59846809,0.50971711,0.74644931,0.64066153,0.50354048,0.66010893,0.50150036,0.56127748,0.79228916,0.54972424,0.82418986,0.54238229,0.75137071,0.92162738,0.69494553,0.67821465,0.39528651,0.3756618,0.58027332,0.55641894,0.76913401,0.5029061,0.60747629,0.72011979,0.73206241,0.72067387,0.74115148,0.56741471,0.72433687
71,1,0.60188679,0.52333033,0.53121519,0.54788705,0.38146482,0.46321303,0.60066437,0.68616778,0.67154927,0.52134507,0.35141634,0.581313,0.50989563,0.59123597,0.53532758,0.53716651,0.41323594,0.63257694,0.79887319,0.54687897,0.68364001,0.52569359,0.50935496,0.7098546,0.57501389,0.86231973,0.60539112,0.61332487,0.43849084,0.77155374,0.66080146,0.51216473,0.61714597,0.5002369,0.60333846,0.75924269,0.44770648,0.81630467,0.54783517,0.7935715,0.89757944,0.70131571,0.7089726,0.39684717,0.3650099,0.54551396,0.56366104,0.78949363,0.50377478,0.64158453,0.73304656,0.67729063,0.70292987,0.77286049,0.65273325,0.74832899
71,2,0.55804815,0.48586413,0.51697583,0.59359741,0.36021751,0.45863819,0.54352867,0.67854578,0.68312699,0.50715493,0.40002717,0.56245358,0.54081948,0.59639717,0.54752062,0.54121687,0.38574936,0.59201741,0.78889063,0.54828081,0.65582984,0.49893399,0.49226707,0.68772213,0.55701982,0.7167235,0.59904241,0.62913343,0.37213668,0.79954152,0.69401288,0.51655525,0.60347131,0.50715721,0.65087307,0.70409639,0.45672585,0.81666602,0.54832495,0.84928838,0.87100844,0.70738822,0.72553386,0.42236935,0.36279489,0.53719548,0.57239507,0.84429931,0.5052989,0.67111772,0.79321536,0.60404706,0.70514558,0.79602012,0.6874887,0.78217125
72,0,0.54438517,0.48354503,0.4732891,0.61093244,0.37010607,0.42209673,0.52115324,0.67222948,0.68664046,0.49899296,0.45469737,0.56590849,0.54910128,0.59481021,0.53731867,0.54899181,0.35858879,0.53710911,0.79342917,0.53938407,0.65979231,0.50620473,0.46136364,0.65288099,0.52805149,0.62831943,0.60526676,0.61439449,0.34453161,0.80886398,0.72241393,0.51037385,0.61123457,0.50464465,0.66607256,0.64999656,0.50221281,0.82190561,0.53736477,0.87759098,0.83489711,0.70298268,0.71278526,0.45406321,0.3467495,0.54071811,0.57035402,0.87945493,0.48826502,0.68304817,0.84633814,0.54430657,0.71875114,0.80984132,0.68629675,0.79462464
72,1,0.53716331,0.50778497,0.40081852,0.59543092,0.37875269,0.36612652,0.5073958,0.65829117,0.68966036,0.49587324,0.49963318,0.57803714,0.54085814,0.57999857,0.49622642,0.55300696,0.34536508,0.4983898,0.81413209,0.5381754,0.69378758,0.52560476,0.41677669,0.59318255,0.47217077,0.5887533,0.64363885,0.56052393,0.38712198,0.79788079,0.75037767,0.49350499,0.62965868,0.49683417,0.64760698,0.61025129,0.55899919,0.8187696,0.51886197,0.88052345,0.78253568,0.67839495,0.67849876,0.48109088,0.34010445,0.54126984,0.55887442,0.88856636,0.45646371,0.68157895,0.88267901,0.49205777,0.72364951,0.81956126,0.64868886,0.78885527
72,2,0.52429408,0.53037778,0.26847,0.5463869,0.36173469,0.31005811,0.49595738,0.60337849,0.67169985,0.48397887,0.5222743,0.58670424,0.47144376,0.52629209,0.38651749,0.55381703,0.34942999,0.44982903,0.849412,0.53254595,0.73713791,0.5298893,0.36498491,0.49763059,0.39552695,0.61752743,0.69251337,0.41133067,0.47006739,0.7659297,0.76259044,0.46733515,0.65045025,0.48521895,0.60611599,0.60062651,0.60741862,0.78037606,0.48048499,0.86885089,0.70450209,0.60612014,0.60658052,0.49897533,0.35899514,0.51791019,0.50850092,0.88380906,0.40083708,0.63738144,0.88651239,0.46287619,0.68732833,0.8109772,0.56679819,0.75212833
73,0,0.47120364,0.53082848,0.19120938,0.49628395,0.31850832,0.26743596,0.4595926,0.51355476,0.57763928,0.45509155,0.47356158,0.58443634,0.37867221,0.4519837,0.28308524,0.55114027,0.34359241,0.34438297,0.80656412,0.50289751,0.67979596,0.50863059,0.30597888,0.39249327,0.31384516,0.6698714,0.78702898,0.35010877,0.5235305,0.71204279,0.72036257,0.43765784,0.65816993,0.46687724,0.5564824,0.61243373,0.55346381,0.68552144,0.44331614,0.82458688,0.57179689,0.53258915,0.49228302,0.51590605,0.3460832,0.43795094,0.42588506,0.86792453,0.27124694,0.59573182,0.84484617,0.48049842,0.60686687,0.77998786,0.48439786,0.64707662
73,1,0.42458035,0.4866836,0.19507434,0.46798706,0.29810687,0.25313037,0.45817612,0.44688265,0.49606826,0.44857746,0.37865634,0.56539125,0.34356397,0.40543284,0.31133972,0.50778375,0.37078354,0.29086727,0.76648855,0.47236602,0.60175806,0.4904674,0.32573557,0.40151858,0.32083719,0.67284331,0.82943664,0.41013416,0.51538136,0.65039226,0.59963425,0.4136585,0.59873638,0.4305743,0.49566633,0.63333563,0.47214824,0.54667235,0.4202856,0.76223135,0.46815422,0.50658451,0.43233434,0.50134784,0.32491446,0.37501061,0.36227064,0.84075149,0.22262497,0.51904408,0.77319902,0.52997966,0.52929866,0.75611723,0.44492396,0.53323718
73,2,0.42892648,0.45636319,0.21150773,0.47795862,0.30918367,0.24904657,0.46727045,0.41606006,0.44796721,0.44948592,0.3335643,0.53954244,0.33532083,0.39267281,0.36388547,0.46904993,0.38248928,0.28075225,0.7491616,0.46524643,0.56903808,0.49078857,0.34997171,0.41148088,0.35019448,0.66666667,0.84902375,0.46138506,0.49879011,0.60952624,0.5716228,0.39614591,0.55210603,0.38821967,0.43988962,0.63629604,0.50253565,0.48628802,0.40200048,0.6947846,0.48979737,0.50431625,0.43737513,0.47879719,0.3167297,0.34408794,0.35127799,0.80995001,0.22988233,0.49851218,0.7102532,0.54806529,0.46305622,0.74095205,0.43653103,0.46486315
74,0,0.46798959,0.43605671,0.24245169,0.50229434,0.35919039,0.25318766,0.50449389,0.40740166,0.42594111,0.47470423,0.33254534,0.51234085,0.35818516,0.38806205,0.43407604,0.44786475,0.40988417,0.29115947,0.71153416,0.479883,0.53978867,0.51864835,0.38311015,0.41850296,0.41639192,0.66984401,0.85138664,0.47568891,0.50004883,0.60387163,0.52689831,0.38468268,0.52171387,0.36190237,0.40825115,0.63630293,0.57567931,0.44148051,0.39964954,0.6465374,0.57163132,0.52639162,0.47322885,0.46115709,0.31553214,0.33548086,0.35918317,0.77951943,0.25722183,0.49881904,0.62709502,0.56257241,0.41933712,0.73626116,0.44475956,0.41201013
74,1,0.52795055,0.43785954,0.2903618,0.52050201,0.42346267,0.27333661,0.54073958,0.43676351,0.44694663,0.52080986,0.36959446,0.4873939,0.41587746,0.41835013,0.50947189,0.49819495,0.45475106,0.33249611,0.66225854,0.50795298,0.53586263,0.55971026,0.41371181,0.43184707,0.4844323,0.6890861,0.82875264,0.46831943,0.54080536,0.62856852,0.52129284,0.39271272,0.53177197,0.36426418,0.41818511,0.64402754,0.68105999,0.44117078,0.424095,0.64941255,0.66546558,0.55284872,0.51689121,0.46717112,0.3334864,0.34525932,0.38067116,0.76829544,0.29333491,0.52514413,0.57861149,0.57060474,0.42164439,0.74928466,0.46269626,0.43985084
74,2,0.58956409,0.45314267,0.35240471,0.53160114,0.48112916,0.29030199,0.571288,0.4845683,0.48495064,0.5568662,0.41166361,0.47005305,0.47411094,0.46901851,0.56072817,0.54526724,0.50698371,0.3850171,0.61531926,0.52678956,0.54555475,0.58914172,0.42885704,0.46004308,0.54580478,0.70864319,0.79585872,0.45077955,0.59139295,0.65791136,0.5420291,0.41434348,0.57461147,0.38547739,0.4585271,0.6627401,0.7803336,0.47596371,0.45732384,0.67932945,0.73510999,0.58217539,0.5529649,0.48098053,0.36685575,0.38297258,0.43070276,0.75243509,0.33546553,0.56520365,0.5685162,0.58619314,0.44975279,0.78159195,0.48251541,0.4802364
75,0,0.66294079,0.46406621,0.41887441,0.54251397,0.51031149,0.31295523,0.58733312,0.53204668,0.5339217,0.56893662,0.43768086,0.45606101,0.53051797,0.54127529,0.59643501,0.59040239,0.54261031,0.42502953,0.54015382,0.54286109,0.56013846,0.59352194,0.44567144,0.49073775,0.60207446,0.72804963,0.75357543,0.44374547,0.63433054,0.67352012,0.57600382,0.4513741,0.60541757,0.42177315,0.51380621,0.6919105,0.8590261,0.51426691,0.48627528,0.70878785,0.76320271,0.60862059,0.57108423,0.48270671,0.39972988,0.43222137,0.46145319,0.72735043,0.37522704,0.60516087,0.57598693,0.6084494,0.47674419,0.81879823,0.50482532,0.51936959
75,1,0.71047495,0.46541015,0.44705284,0.55055398,0.5082304,0.33280137,0.58167972,0.56584789,0.58208131,0.54990141,0.44615855,0.44559682,0.55517974,0.60952177,0.62337157,0.63905081,0.54258993,0.45344731,0.50058129,0.54195596,0.56543086,0.5730969,0.46564504,0.51652127,0.63925727,0.72287276,0.70488745,0.43903191,0.6431416,0.67683138,0.60073945,0.50148552,0.62003631,0.45259153,0.57202569,0.71462995,0.89669088,0.54563991,0.50945819,0.72606744,0.76421194,0.6307674,0.58047842,0.46501931,0.41256078,0.47869451,0.47386525,0.70812772,0.4000079,0.63350381,0.57628097,0.62057514,0.4941128,0.84809677,0.5306864,0.56498276
75,2,0.74641509,0.46190281,0.45620671,0.55833905,0.47835661,0.35326131,0.56394234,0.59170883,0.6264012,0.53621831,0.44151213,0.43864721,0.55593351,0.65600114,0.64594671,0.63892753,0.51301486,0.46520982,0.45158514,0.52659087,0.57036801,0.54598196,0.48761788,0.524965,0.65573254,0.67680129,0.65464494,0.43861494,0.62747268,0.66851758,0.59945933,0.53465379,0.62432825,0.48262742,0.60693929,0.71951807,0.88572774,0.5829494,0.53247785,0.72891394,0.74091303,0.65053283,0.59805701,0.44363522,0.40198992,0.52807062,0.478196,0.71247379,0.42091132,0.65145062,0.56876668,0.61514301,0.50940304,0.87002515,0.55535553,0.60631112
76,0,0.76645413,0.46740965,0.44520269,0.56983038,0.42264366,0.3689991,0.54536509,0.62165823,0.63934248,0.544,0.42055567,0.44784483,0.54438539,0.65960397,0.64817484,0.61459893,0.46511201,0.45354678,0.42692497,0.5151388,0.57592458,0.52742927,0.51873821,0.52739903,0.65473236,0.63178438,0.61468723,0.44154278,0.60573803,0.63897096,0.57011211,0.57027317,0.63323166,0.50446518,0.61729847,0.69418244,0.82136131,0.63521623,0.54769368,0.70894068,0.68660412,0.6577365,0.61718449,0.41570111,0.39244552,0.57366098,0.46036532,0.73802612,0.44198057,0.66014506,0.5657174,0.61178333,0.50784655,0.8897945,0.58295109,0.62356997
76,1,0.76706571,0.47744817,0.41353708,0.57892931,0.35563238,0.36438334,0.53037292,0.63501714,0.61812782,0.54314085,0.38892059,0.46164456,0.5045516,0.61580528,0.61057173,0.57855948,0.41868639,0.4125645,0.42513638,0.51995143,0.57443068,0.50527539,0.53548661,0.51702746,0.62686609,0.59550516,0.62156448,0.43497099,0.58435062,0.57719817,0.52549893,0.57997029,0.6423602,0.50393396,0.57217045,0.68165921,0.70338983,0.65883309,0.53757156,0.66731302,0.63268943,0.65345002,0.62668866,0.38007409,0.38287412,0.59096002,0.41300677,0.76149008,0.44706626,0.66019156,0.5698557,0.6098911,0.49180553,0.89135524,0.59575832,0.59553226
76,2,0.74006506,0.48536425,0.33842689,0.56852633,0.29340763,0.33789181,0.52154184,0.58414395,0.56775975,0.52978873,0.32563005,0.47185013,0.43111712,0.51558367,0.51828008,0.53973761,0.37482808,0.34828722,0.44314523,0.50631381,0.54315905,0.46768484,0.52827235,0.45228864,0.51975366,0.55606229,0.68380798,0.41356055,0.57704786,0.46067244,0.46364793,0.55696955,0.61422658,0.47793252,0.52033837,0.61858864,0.50751278,0.63180921,0.49594027,0.57414271,0.5861547,0.62933857,0.61078728,0.34823047,0.36548712,0.56262626,0.35890343,0.79266247,0.42444918,0.63955737,0.56624013,0.58851016,0.44203443,0.85718373,0.57505138,0.48018715
77,0,0.70106701,0.50809637,0.29699714,0.52872831,0.27960526,0.30347001,0.53204638,0.51317121,0.49667057,0.52419718,0.29628422,0.47092175,0.36516235,0.40767746,0.42206315,0.53402307,0.38390538,0.29622008,0.46971696,0.49270379,0.49632902,0.43616236,0.50780837,0.4257189,0.38843304,0.56570388,0.75413506,0.41032451,0.58372126,0.36981151,0.43685299,0.50915243,0.55615832,0.43491744,0.43586357,0.57463683,0.34195588,0.59551925,0.46576983,0.50934187,0.5860522,0.59695184,0.57807717,0.32674391,0.3547722,0.50434598,0.33251484,0.81906144,0.39193714,0.61104705,0.54672475,0.58014314,0.38519502,0.83513396,0.52135635,0.38554141
77,1,0.66468445,0.52947636,0.28889427,0.48787136,0.29691864,0.2687945,0.56750862,0.44082748,0.45776309,0.50188732,0.29902181,0.45803714,0.35573058,0.35960397,0.39794254,0.57542485,0.43833858,0.28065278,0.51377213,0.48610299,0.49812352,0.40807025,0.46208035,0.42917609,0.34946286,0.6121999,0.79411765,0.42402103,0.59794698,0.31479368,0.46698736,0.43930016,0.51530138,0.39194544,0.37044241,0.53728055,0.31824052,0.55287984,0.44510111,0.43642182,0.63451865,0.56211228,0.54935386,0.31694648,0.35582568,0.45852644,0.35761871,0.83736494,0.37847272,0.58973405,0.49903621,0.59539685,0.34110053,0.82318564,0.47714755,0.30839372
77,2,0.64804164,0.53009916,0.29402819,0.44863222,0.33316998,0.25529094,0.6012786,0.40283989,0.43672411,0.46512676,0.31726106,0.44509284,0.35806919,0.34036028,0.42726842,0.58857973,0.46142405,0.2800746,0.54834779,0.48537447,0.54805976,0.40269919,0.44181441,0.43791061,0.3491943,0.65955873,0.81768437,0.4299855,0.60313378,0.30032603,0.51409716,0.39574977,0.4989833,0.37294329,0.35444676,0.48964544,0.33752354,0.52655284,0.43213827,0.41067915,0.66394386,0.53731023,0.54391898,0.31844408,0.3432649,0.44165181,0.37734539,0.84470247,0.37653005,0.5787056,0.46080044,0.60797312,0.3241714,0.8199341,0.45384299,0.28664603
78,0,0.64623292,0.51370155,0.31203565,0.41149132,0.40251745,0.25922743,0.6528361,0.39006855,0.42637611,0.4320493,0.35406562,0.43683687,0.37132779,0.34697262,0.48911539,0.58181738,0.47377161,0.29115947,0.55724602,0.48809537,0.62036801,0.41752768,0.43661826,0.44240172,0.37539359,0.7167372,0.8332297,0.41729514,0.59855464,0.33151299,0.56759164,0.36433111,0.49096587,0.36154343,0.37311137,0.48010327,0.41306833,0.5108986,0.42678334,0.40185309,0.69360561,0.52651664,0.55578774,0.33690392,0.31166036,0.44215262,0.40513267,0.85195936,0.38259496,0.5590199,0.43525184,0.63020364,0.31561069,0.83202983,0.43743527,0.28570323
78,1,0.65847755,0.48927313,0.34913062,0.37414452,0.47799409,0.29615353,0.69614541,0.42196834,0.43668228,0.43066901,0.39300319,0.43710212,0.40369153,0.40126528,0.55535223,0.56947257,0.47852929,0.32621697,0.52458192,0.49365307,0.68429586,0.44600246,0.43790079,0.44193861,0.4321541,0.74370352,0.83043154,0.38621284,0.58902742,0.39188996,0.59060984,0.36108773,0.50809005,0.35707825,0.41339908,0.49763855,0.53360237,0.51982913,0.44012713,0.41701213,0.72161949,0.53097577,0.58897443,0.36285962,0.29972988,0.46304219,0.42905542,0.85591034,0.39849957,0.55156221,0.4389872,0.65869011,0.31650797,0.87765542,0.43491985,0.33846479
78,2,0.69302537,0.4760059,0.40502736,0.358241,0.55124866,0.32032081,0.72873707,0.45652848,0.45984608,0.45230986,0.4287956,0.44230106,0.44504252,0.46022589,0.5987295,0.56342344,0.48834011,0.36746658,0.47911823,0.5008113,0.71623246,0.49066557,0.44080536,0.44400646,0.49520282,0.7611926,0.80176595,0.36204677,0.58875614,0.4524809,0.59084042,0.37662788,0.54278141,0.35943288,0.46726681,0.54138382,0.66975383,0.55562869,0.46304883,0.45408348,0.74248995,0.54276954,0.63249931,0.39055726,0.31799028,0.51459129,0.44127063,0.84986293,0.42343836,0.56104705,0.46291315,0.67668563,0.31973997,0.93835082,0.44134813,0.38309998
79,0,0.72943396,0.47156437,0.47055747,0.38647907,0.61309076,0.3371798,0.74923222,0.49175779,0.49792538,0.46810563,0.45511854,0.44525199,0.48233475,0.510544,0.62990424,0.56720965,0.49851768,0.41238421,0.42037426,0.50864286,0.71416469,0.53629903,0.45492267,0.45134087,0.55924245,0.77840777,0.75892302,0.35110587,0.60161464,0.4966378,0.57753836,0.41575472,0.58374728,0.3679397,0.53143038,0.58994836,0.78463815,0.60021681,0.49777966,0.49249212,0.75828274,0.55551587,0.65949959,0.41048317,0.34887448,0.57283762,0.45050197,0.81325593,0.45421306,0.57689232,0.49227335,0.68609531,0.32104926,0.9842192,0.44246609,0.42713713
79,1,0.75521145,0.47015488,0.51644307,0.43953329,0.64708647,0.34003601,0.74885616,0.5165089,0.52493726,0.46680282,0.46073636,0.43169761,0.49165056,0.54051755,0.63798236,0.6077045,0.49481952,0.43561082,0.37839832,0.50349909,0.67208963,0.56179445,0.47530177,0.4603231,0.60012965,0.78661134,0.72727273,0.348595,0.61190143,0.5167295,0.54345233,0.46160766,0.60315904,0.37694185,0.58813897,0.63199312,0.85916061,0.63044124,0.52657872,0.50577897,0.75302373,0.56607728,0.6533315,0.40909592,0.36406447,0.61583057,0.44711404,0.76903725,0.47258943,0.58270411,0.53238225,0.67556574,0.31947446,1,0.43374435,0.47057623
79,2,0.75614834,0.47143325,0.52709837,0.49760761,0.64644871,0.32968328,0.7115011,0.52770524,0.54903798,0.46764789,0.44041166,0.39827586,0.48985311,0.5548002,0.6264625,0.64255525,0.48097436,0.43551135,0.34393445,0.48409956,0.58062489,0.57157305,0.49440777,0.46954227,0.61408594,0.76725968,0.68822286,0.35689811,0.60649761,0.52313805,0.49310646,0.50135347,0.59530864,0.38949749,0.61732561,0.63138726,0.88014528,0.661711,0.54830318,0.50258859,0.7380194,0.57409061,0.61778939,0.38430677,0.36745003,0.64914693,0.43239155,0.71011127,0.47076522,0.56986238,0.57012796,0.6361764,0.31700238,0.9752883,0.42464447,0.49548301
80,0,0.74398178,0.4809637,0.50825786,0.55738798,0.61376208,0.31122841,0.65596992,0.51844296,0.55658357,0.47276056,0.40948305,0.36353448,0.48158098,0.53681464,0.59057552,0.65374659,0.46444981,0.41539944,0.33404132,0.4685965,0.47257242,0.55829575,0.51122218,0.47196554,0.60958511,0.72568032,0.6097749,0.38035714,0.58783381,0.52145695,0.44820704,0.52439548,0.56980392,0.41058866,0.62754908,0.56855766,0.85492333,0.69508434,0.54930451,0.48353233,0.70376094,0.56958385,0.55784071,0.34943643,0.36070592,0.66614888,0.40773319,0.66186905,0.44188581,0.53725126,0.58723659,0.58069665,0.3121681,0.92508454,0.4117797,0.49432914
80,1,0.72486662,0.48240597,0.45764518,0.59716639,0.54096402,0.26936738,0.58187402,0.4638159,0.53426468,0.46969014,0.3855988,0.34929045,0.46908581,0.49195797,0.5170475,0.63949106,0.43999918,0.3743239,0.3352039,0.47160991,0.38489707,0.52615143,0.51881366,0.44185245,0.57182812,0.67176137,0.49554782,0.40251088,0.54107664,0.50658176,0.42195277,0.5260378,0.53169208,0.42522613,0.61228626,0.50879174,0.79358354,0.69683947,0.52315026,0.45220174,0.64053457,0.54999702,0.48803043,0.31904311,0.33420674,0.65742297,0.3787648,0.62443154,0.38028113,0.48119769,0.58282603,0.51876786,0.30412012,0.84296367,0.38145499,0.46138043
80,2,0.68499675,0.4622224,0.37804039,0.60290225,0.47986708,0.22519028,0.49352554,0.36077199,0.47548101,0.46823239,0.34935127,0.34102785,0.41483378,0.41587676,0.42601688,0.59187285,0.40385301,0.3186074,0.33455554,0.47594238,0.36565859,0.46942736,0.49929272,0.35595046,0.4849787,0.58672638,0.44181694,0.40677121,0.45593932,0.4799083,0.40706051,0.48288355,0.46576616,0.42335966,0.56299647,0.45699828,0.68570083,0.64884432,0.44922615,0.41581813,0.55167547,0.4715723,0.42171203,0.29307165,0.28836665,0.59558611,0.3381614,0.55837768,0.28084972,0.37077367,0.55967329,0.4487295,0.29569676,0.71607561,0.32715166,0.39611623
81,0,0.60611581,0.4345243,0.31866131,0.57428179,0.41409103,0.19761028,0.42547791,0.30352538,0.41732474,0.468,0.32887032,0.34551061,0.3488017,0.36155551,0.31490471,0.49502509,0.37662113,0.27993161,0.33643355,0.47325459,0.37962288,0.4297663,0.45460204,0.30462036,0.34242452,0.51587986,0.46229325,0.37990392,0.37440455,0.47857361,0.40536694,0.36275481,0.40352215,0.40432879,0.46544829,0.44311876,0.56271186,0.5743415,0.3879057,0.38886236,0.44993298,0.39480264,0.37477775,0.2754946,0.24776697,0.48441558,0.2822035,0.50657958,0.20567006,0.2770597,0.52936564,0.39032773,0.2865043,0.63461372,0.27574188,0.34097657
81,1,0.56847105,0.42005245,0.3095704,0.53864104,0.3997449,0.1965791,0.40017549,0.30532071,0.39539903,0.46311972,0.3263637,0.36083554,0.33905102,0.34414183,0.34509339,0.41742538,0.3785568,0.27214796,0.33936237,0.4774822,0.40806158,0.41715867,0.42988495,0.30170167,0.29971291,0.47817632,0.52378436,0.36052393,0.34947969,0.51921549,0.41449471,0.29637699,0.3856427,0.3849677,0.42740432,0.43796213,0.53810196,0.51559616,0.36203444,0.36917566,0.39897501,0.36666071,0.37212904,0.26952786,0.23734018,0.42776505,0.27127301,0.46711821,0.271626,0.24556444,0.49241492,0.37656721,0.27592016,0.5902714,0.25884916,0.32110744
81,2,0.54294079,0.41682373,0.30316753,0.49167565,0.41102309,0.19647271,0.4010655,0.3211686,0.37585745,0.45311268,0.33290537,0.37795093,0.33362002,0.32731432,0.41407983,0.39386282,0.37974877,0.27429282,0.33705956,0.48447486,0.43484241,0.42909662,0.43548661,0.31686591,0.29444342,0.45405864,0.57619077,0.34195975,0.356305,0.55629139,0.43083406,0.27422629,0.38675381,0.3705743,0.38149824,0.44370396,0.5687315,0.45919961,0.35842095,0.36523068,0.4167626,0.35556945,0.36764733,0.26368724,0.24405727,0.40228334,0.28170619,0.42193195,0.33656322,0.24532267,0.47691805,0.38620858,0.26346823,0.54492326,0.25670366,0.30610005
82,0,0.51984385,0.41536507,0.30223761,0.44701441,0.44798604,0.19655455,0.42852397,0.34725804,0.36623724,0.44292958,0.34466409,0.39241379,0.32909741,0.31487597,0.49835972,0.41155235,0.37660075,0.28586882,0.330643,0.49743363,0.44643833,0.48039497,0.4478593,0.32612816,0.33782182,0.45634578,0.61275961,0.33072879,0.38904261,0.58311768,0.43620895,0.28988198,0.39728395,0.36895908,0.36104225,0.45624785,0.60057842,0.4206383,0.37843662,0.37072309,0.46268233,0.36683336,0.3763908,0.25768897,0.27482442,0.3968933,0.31120298,0.39762135,0.3941641,0.26060071,0.46320719,0.40887676,0.25931148,0.51939651,0.26966708,0.29426581
